states,year,quarter,brand,user_counts,percentage
delhi,2021,4,Vivo,2413197,0.18875033466621
delhi,2021,4,Samsung,2238115,0.175056141405556
delhi,2021,4,Oppo,1697646,0.132782881233796
delhi,2021,4,Realme,840595,0.065747880330011
delhi,2021,4,Apple,705541,0.055184512441683
delhi,2021,4,OnePlus,369158,0.028874019006616
delhi,2021,4,Motorola,250976,0.019630309499467
delhi,2021,4,Tecno,176336,0.013792275978173
delhi,2021,4,Huawei,166930,0.013056577380889
delhi,2021,4,Others,898426,0.070271183070766
delhi,2022,1,Xiaomi,3155264,0.233046612734861
delhi,2022,1,Vivo,2586749,0.191056308583145
delhi,2022,1,Samsung,2320460,0.171388303161553
delhi,2022,1,Oppo,1817979,0.134275245422605
delhi,2022,1,Realme,964540,0.071240561755619
delhi,2022,1,Apple,761100,0.05621455984428
delhi,2022,1,OnePlus,404741,0.029894018086892
delhi,2022,1,Motorola,252427,0.018644163313378
delhi,2022,1,Tecno,206904,0.015281851648956
delhi,2022,1,Huawei,164421,0.012144073241566
delhi,2022,1,Others,904612,0.066814302207139
goa,2018,1,Xiaomi,23388,0.254394361294813
goa,2018,1,Samsung,19288,0.209798120431604
goa,2018,1,Vivo,8719,0.094837713191785
goa,2018,1,Oppo,6969,0.075802732335537
goa,2018,1,Apple,5957,0.064795074834667
goa,2018,1,OnePlus,5457,0.059356508875739
goa,2018,1,Motorola,4236,0.046075530804037
goa,2018,1,Realme,4094,0.044530978071702
goa,2018,1,Lenovo,2542,0.027649669335189
goa,2018,1,Huawei,1595,0.01734902540898
goa,2018,1,Others,9691,0.105410285415941
goa,2018,2,Xiaomi,31481,0.25767348208293
goa,2018,2,Samsung,25483,0.208579566847283
goa,2018,2,Vivo,12317,0.10081523073649
goa,2018,2,Oppo,9547,0.07814264900879
goa,2018,2,Apple,7433,0.060839458477253
goa,2018,2,OnePlus,6696,0.054807078429125
goa,2018,2,Motorola,5508,0.045083241933635
goa,2018,2,Realme,5427,0.04442025308167
goa,2018,2,Lenovo,3352,0.027436279404783
goa,2018,2,Huawei,2237,0.018309951380817
goa,2018,2,Others,12693,0.103892808617218
goa,2018,3,Xiaomi,39803,0.258793773813084
goa,2018,3,Samsung,32023,0.208209256056488
goa,2018,3,Vivo,16778,0.109088308344494
goa,2018,3,Oppo,12470,0.081078269463335
goa,2018,3,Apple,8815,0.057313949103392
goa,2018,3,OnePlus,7931,0.051566299527964
goa,2018,3,Realme,6878,0.044719834592528
goa,2018,3,Motorola,6674,0.043393453921275
goa,2018,3,Lenovo,3860,0.025097202897231
goa,2018,3,Huawei,3053,0.01985019700654
goa,2018,3,Others,15517,0.100889455273663
goa,2018,4,Xiaomi,50867,0.260389045303301
goa,2018,4,Samsung,40683,0.208256974660865
goa,2018,4,Vivo,22715,0.116278474532889
goa,2018,4,Oppo,16672,0.08534425390325
goa,2018,4,Apple,10884,0.055715382646531
goa,2018,4,OnePlus,9442,0.048333759918095
goa,2018,4,Realme,8708,0.044576401330944
goa,2018,4,Motorola,8176,0.041853084207832
goa,2018,4,Lenovo,4769,0.024412592782185
goa,2018,4,Huawei,3965,0.020296902994625
goa,2018,4,Others,18469,0.094543127719477
goa,2019,1,Xiaomi,62065,0.260610870368504
goa,2019,1,Samsung,49562,0.208110786388524
goa,2019,1,Vivo,29218,0.122686351573784
goa,2019,1,Oppo,20988,0.088128590144109
goa,2019,1,Apple,12909,0.05420487755719
goa,2019,1,OnePlus,10892,0.045735496657596
goa,2019,1,Realme,10545,0.044278444018945
goa,2019,1,Motorola,9355,0.039281635258154
goa,2019,1,Lenovo,5440,0.022842554335046
goa,2019,1,Huawei,5049,0.021200745742215
goa,2019,1,Others,22129,0.092919647955927
goa,2019,2,Xiaomi,72286,0.259145335914533
goa,2019,2,Samsung,58572,0.209980640998064
goa,2019,2,Vivo,35425,0.126998637699863
goa,2019,2,Oppo,25325,0.090790134079013
goa,2019,2,Apple,14770,0.052950455295045
goa,2019,2,Realme,12215,0.043790779379077
goa,2019,2,OnePlus,12033,0.04313830931383
goa,2019,2,Motorola,10716,0.038416863841686
goa,2019,2,Lenovo,6125,0.021958127195812
goa,2019,2,Huawei,5990,0.021474152147415
goa,2019,2,Others,25483,0.091356564135656
goa,2019,3,Xiaomi,81621,0.25732201744043
goa,2019,3,Samsung,66756,0.21045795317692
goa,2019,3,Vivo,41691,0.131436912425834
goa,2019,3,Oppo,29561,0.093195331563648
goa,2019,3,Apple,16481,0.051958738185463
goa,2019,3,Realme,14157,0.044631991777902
goa,2019,3,OnePlus,13220,0.0416779636437
goa,2019,3,Motorola,11738,0.037005744118741
goa,2019,3,Huawei,6882,0.021696501194852
goa,2019,3,Lenovo,6410,0.020208452871113
goa,2019,3,Others,28677,0.090408393601392
goa,2019,4,Xiaomi,90791,0.256801095189876
goa,2019,4,Samsung,74339,0.210266839392893
goa,2019,4,Vivo,48072,0.135970991045012
goa,2019,4,Oppo,34061,0.096341070186057
goa,2019,4,Apple,17817,0.050395139529226
goa,2019,4,Realme,16393,0.046367375108189
goa,2019,4,OnePlus,14159,0.040048536824062
goa,2019,4,Motorola,12521,0.035415476345369
goa,2019,4,Huawei,7674,0.021705803488089
goa,2019,4,Lenovo,6696,0.018939543934876
goa,2019,4,Others,31023,0.087748128956345
goa,2020,1,Xiaomi,100364,0.256095942842561
goa,2020,1,Samsung,82358,0.210150548609339
goa,2020,1,Vivo,54965,0.140252615463128
goa,2020,1,Oppo,38778,0.09894871140597
goa,2020,1,Apple,19244,0.049104363357999
goa,2020,1,Realme,18803,0.047979076294973
goa,2020,1,OnePlus,14926,0.038086246491451
goa,2020,1,Motorola,13118,0.033472824700178
goa,2020,1,Huawei,8459,0.021584587905077
goa,2020,1,Lenovo,7167,0.018287828527685
goa,2020,1,Others,33718,0.086037254401633
goa,2020,2,Xiaomi,109624,0.254561245033543
goa,2020,2,Samsung,90927,0.211144369181611
goa,2020,2,Vivo,61868,0.143665576039327
goa,2020,2,Oppo,43887,0.101911345697904
goa,2020,2,Realme,21236,0.049312765448554
goa,2020,2,Apple,20388,0.047343598698678
goa,2020,2,OnePlus,15482,0.03595122596885
goa,2020,2,Motorola,13908,0.032296192402453
goa,2020,2,Huawei,9221,0.021412366274304
goa,2020,2,Lenovo,7481,0.017371859028095
goa,2020,2,Others,36617,0.085029456226677
goa,2020,3,Xiaomi,119983,0.252615998753584
goa,2020,3,Samsung,101577,0.213863424863462
goa,2020,3,Vivo,69991,0.147361262585217
goa,2020,3,Oppo,49411,0.104031480413169
goa,2020,3,Realme,24328,0.051220939780445
goa,2020,3,Apple,21967,0.046250015790736
goa,2020,3,OnePlus,16389,0.034505918368206
goa,2020,3,Motorola,14656,0.030857205418538
goa,2020,3,Huawei,9964,0.020978520386894
goa,2020,3,Lenovo,7790,0.016401312104968
goa,2020,3,Others,38906,0.081913921534775
goa,2020,4,Xiaomi,132099,0.250384772851337
goa,2020,4,Samsung,114296,0.216640383332322
goa,2020,4,Vivo,78921,0.149589449263055
goa,2020,4,Oppo,55468,0.10513586462061
goa,2020,4,Realme,28000,0.05307211742585
goa,2020,4,Apple,24214,0.045896008976769
goa,2020,4,OnePlus,17571,0.033304649117486
goa,2020,4,Motorola,15500,0.029379207860738
goa,2020,4,Huawei,10821,0.020510477952326
goa,2020,4,Lenovo,8172,0.015489476557287
goa,2020,4,Others,42522,0.080597592042215
goa,2021,1,Xiaomi,142193,0.249446086643802
goa,2021,1,Samsung,123133,0.216009543273658
goa,2021,1,Vivo,87010,0.152639750190777
goa,2021,1,Oppo,60381,0.10592507477611
goa,2021,1,Realme,31824,0.055828150903014
goa,2021,1,Apple,26139,0.045855079074091
goa,2021,1,OnePlus,18577,0.03258922697729
goa,2021,1,Motorola,15944,0.027970212355381
goa,2021,1,Huawei,11414,0.020023331900672
goa,2021,1,Lenovo,8178,0.014346487496381
goa,2021,1,Others,45242,0.079367056408817
goa,2021,2,Xiaomi,152107,0.249721723312526
goa,2021,2,Samsung,129938,0.213325759391632
goa,2021,2,Vivo,94216,0.154679152725469
goa,2021,2,Oppo,64685,0.106196622591141
goa,2021,2,Realme,37973,0.06234218674582
goa,2021,2,Apple,28049,0.046049456088102
goa,2021,2,OnePlus,19803,0.03251158254885
goa,2021,2,Motorola,15937,0.026164575623947
goa,2021,2,Huawei,11315,0.018576405420403
goa,2021,2,Lenovo,7861,0.012905799647352
goa,2021,2,Others,47222,0.077526735904752
goa,2021,3,Xiaomi,163235,0.249801823529591
goa,2021,3,Samsung,135615,0.207534378644075
goa,2021,3,Vivo,103139,0.157835698698309
goa,2021,3,Oppo,69841,0.106879095519528
goa,2021,3,Realme,45087,0.068997548426983
goa,2021,3,Apple,29989,0.045892773521787
goa,2021,3,OnePlus,22136,0.033875168717805
goa,2021,3,Motorola,15824,0.02421578739567
goa,2021,3,Huawei,11214,0.017161011113185
goa,2021,3,Tecno,7719,0.011812541892516
goa,2021,3,Others,49659,0.075994172540545
goa,2021,4,Xiaomi,172749,0.247783206010516
goa,2021,4,Samsung,141066,0.202338570637627
goa,2021,4,Vivo,110824,0.158960839269167
goa,2021,4,Oppo,75088,0.10770276744246
goa,2021,4,Realme,53598,0.076878501616516
goa,2021,4,Apple,33398,0.047904552352483
goa,2021,4,OnePlus,24355,0.034933689818095
goa,2021,4,Motorola,16068,0.023047198850221
goa,2021,4,Huawei,10899,0.015633023417262
goa,2021,4,Tecno,9081,0.013025367983499
goa,2021,4,Others,50052,0.071792282602147
goa,2022,1,Xiaomi,181266,0.245409055708692
goa,2022,1,Samsung,146487,0.198323107166259
goa,2022,1,Vivo,118448,0.160362185024125
goa,2022,1,Oppo,80145,0.10850522861305
goa,2022,1,Realme,60870,0.082409548514272
goa,2022,1,Apple,36235,0.049057170862734
goa,2022,1,OnePlus,26283,0.035583541376714
goa,2022,1,Motorola,16125,0.021831016425047
goa,2022,1,Huawei,10823,0.014652842838343
goa,2022,1,Tecno,10780,0.014594626794543
goa,2022,1,Others,51166,0.069271676676215
gujarat,2018,1,Xiaomi,655082,0.243520561714883
gujarat,2018,1,Samsung,589816,0.219258541111534
gujarat,2018,1,Vivo,424397,0.157765586338979
gujarat,2018,1,Oppo,297896,0.110740031404644
gujarat,2018,1,Apple,124833,0.046405491649219
gujarat,2018,1,Realme,107796,0.040072147411496
gujarat,2018,1,OnePlus,85786,0.03189013727636
gujarat,2018,1,Lenovo,74654,0.02775192115531
gujarat,2018,1,Motorola,65692,0.024420382089836
gujarat,2018,1,Huawei,32104,0.011934359535591
gujarat,2018,1,Others,231992,0.086240840312143
gujarat,2018,2,Xiaomi,877057,0.245961874180589
gujarat,2018,2,Samsung,771605,0.216388914206389
gujarat,2018,2,Vivo,588311,0.164985942944479
gujarat,2018,2,Oppo,406366,0.113961285256567
gujarat,2018,2,Apple,158941,0.044573415689216
gujarat,2018,2,Realme,139735,0.039187284849929
gujarat,2018,2,OnePlus,104673,0.029354497206116
gujarat,2018,2,Lenovo,94848,0.026599174104169
gujarat,2018,2,Motorola,82342,0.023091991334403
gujarat,2018,2,Huawei,42387,0.011887010719819
gujarat,2018,2,Others,299560,0.084008609508318
gujarat,2018,3,Xiaomi,1090580,0.246003830656212
gujarat,2018,3,Samsung,952941,0.214956386866953
gujarat,2018,3,Vivo,773925,0.174575468686945
gujarat,2018,3,Oppo,521622,0.117663087673123
gujarat,2018,3,Apple,186759,0.042127518760222
gujarat,2018,3,Realme,171742,0.038740110660895
gujarat,2018,3,OnePlus,121797,0.027473939153876
gujarat,2018,3,Lenovo,107576,0.024266086015397
gujarat,2018,3,Motorola,95285,0.021493585985509
gujarat,2018,3,Huawei,53733,0.012120636571961
gujarat,2018,3,Others,357223,0.080579348968901
gujarat,2018,4,Xiaomi,1363826,0.24445531847773
gujarat,2018,4,Samsung,1194869,0.214171076027416
gujarat,2018,4,Vivo,1025717,0.183851881327253
gujarat,2018,4,Oppo,679260,0.121752129398606
gujarat,2018,4,Apple,230209,0.041263192233789
gujarat,2018,4,Realme,212094,0.03801621784393
gujarat,2018,4,OnePlus,145412,0.026063982333878
gujarat,2018,4,Lenovo,127399,0.022835290659324
gujarat,2018,4,Motorola,112287,0.020126580917147
gujarat,2018,4,Huawei,68005,0.012189373082107
gujarat,2018,4,Others,419962,0.075274957698815
gujarat,2019,1,Xiaomi,1611706,0.242269414250445
gujarat,2019,1,Samsung,1419211,0.213333832391136
gujarat,2019,1,Vivo,1271697,0.191159732168303
gujarat,2019,1,Oppo,837507,0.125892892575102
gujarat,2019,1,Apple,266733,0.040094935224702
gujarat,2019,1,Realme,248960,0.037423322474316
gujarat,2019,1,OnePlus,164369,0.024707720484338
gujarat,2019,1,Lenovo,143180,0.021522619343961
gujarat,2019,1,Motorola,124721,0.018747888023454
gujarat,2019,1,Huawei,81525,0.012254725115354
gujarat,2019,1,Others,482927,0.072592917948884
gujarat,2019,2,Xiaomi,1819154,0.240163598426064
gujarat,2019,2,Samsung,1612210,0.212842978119766
gujarat,2019,2,Vivo,1487567,0.196387685495491
gujarat,2019,2,Oppo,976688,0.128941752385755
gujarat,2019,2,Apple,301303,0.039777837773255
gujarat,2019,2,Realme,281975,0.03722616703489
gujarat,2019,2,OnePlus,180243,0.0237955706175
gujarat,2019,2,Lenovo,158443,0.020917547951092
gujarat,2019,2,Motorola,134995,0.017821957332653
gujarat,2019,2,Huawei,92218,0.012174563956462
gujarat,2019,2,Others,529849,0.069950340907065
gujarat,2019,3,Xiaomi,2007322,0.238136291048638
gujarat,2019,3,Samsung,1784247,0.211672050072016
gujarat,2019,3,Vivo,1706171,0.202409595388655
gujarat,2019,3,Oppo,1111618,0.131875497594758
gujarat,2019,3,Apple,330663,0.039227817164867
gujarat,2019,3,Realme,318122,0.037740030339414
gujarat,2019,3,OnePlus,194687,0.023096463893379
gujarat,2019,3,Lenovo,161748,0.01918878426308
gujarat,2019,3,Motorola,141326,0.016766044246383
gujarat,2019,3,Huawei,102241,0.01212924111483
gujarat,2019,3,Others,571154,0.067758184873973
gujarat,2019,4,Xiaomi,2194279,0.23534173141227
gujarat,2019,4,Samsung,1961599,0.210386238484978
gujarat,2019,4,Vivo,1944394,0.208540960610583
gujarat,2019,4,Oppo,1262789,0.135437175340223
gujarat,2019,4,Realme,362885,0.038920294184806
gujarat,2019,4,Apple,353958,0.037962851837539
gujarat,2019,4,OnePlus,206534,0.022151271171761
gujarat,2019,4,Lenovo,169920,0.018224331090792
gujarat,2019,4,Motorola,147476,0.015817157791582
gujarat,2019,4,Huawei,111054,0.011910810175122
gujarat,2019,4,Others,608911,0.065307177900338
gujarat,2020,1,Xiaomi,2375291,0.231513386705819
gujarat,2020,1,Vivo,2206536,0.215065279264019
gujarat,2020,1,Samsung,2139753,0.208556115332369
gujarat,2020,1,Oppo,1429059,0.139286634308146
gujarat,2020,1,Realme,411217,0.040080242943288
gujarat,2020,1,Apple,377075,0.036752511709974
gujarat,2020,1,OnePlus,216733,0.021124397322649
gujarat,2020,1,Lenovo,183981,0.01793214574531
gujarat,2020,1,Motorola,152517,0.014865432151349
gujarat,2020,1,Huawei,119412,0.011638774589435
gujarat,2020,1,Others,648269,0.063185079927636
gujarat,2020,2,Xiaomi,2596510,0.22791083765622
gujarat,2020,2,Vivo,2517289,0.220957148099868
gujarat,2020,2,Samsung,2358840,0.207049154556307
gujarat,2020,2,Oppo,1638925,0.143858013104405
gujarat,2020,2,Realme,464677,0.040787412453477
gujarat,2020,2,Apple,399962,0.035106999183772
gujarat,2020,2,OnePlus,225499,0.019793363391876
gujarat,2020,2,Lenovo,199446,0.017506539519271
gujarat,2020,2,Motorola,159087,0.013963994527352
gujarat,2020,2,Huawei,128197,0.011252598932803
gujarat,2020,2,Others,704225,0.061813938574645
gujarat,2020,3,Vivo,2833786,0.227287518045417
gujarat,2020,3,Xiaomi,2792901,0.224008283066033
gujarat,2020,3,Samsung,2570866,0.206199675052156
gujarat,2020,3,Oppo,1827108,0.146545590429526
gujarat,2020,3,Realme,525717,0.042165820610406
gujarat,2020,3,Apple,425591,0.03413508362751
gujarat,2020,3,OnePlus,236755,0.018989244895289
gujarat,2020,3,Lenovo,211958,0.017000369029231
gujarat,2020,3,Motorola,164618,0.013203402319582
gujarat,2020,3,Huawei,135946,0.010903727002745
gujarat,2020,3,Others,742601,0.0595612859221
gujarat,2020,4,Vivo,3159752,0.232245854766003
gujarat,2020,4,Xiaomi,2998305,0.220379291657757
gujarat,2020,4,Samsung,2800655,0.205851761271037
gujarat,2020,4,Oppo,2016643,0.148225866236615
gujarat,2020,4,Realme,592948,0.043582444157577
gujarat,2020,4,Apple,456563,0.033557970432341
gujarat,2020,4,OnePlus,249222,0.018318139023724
gujarat,2020,4,Lenovo,223106,0.016398579278824
gujarat,2020,4,Motorola,170289,0.012516461533135
gujarat,2020,4,Huawei,144035,0.010586758609922
gujarat,2020,4,Others,793685,0.058336873033059
gujarat,2021,1,Vivo,3492512,0.238069666204639
gujarat,2021,1,Xiaomi,3197714,0.217974542277278
gujarat,2021,1,Samsung,2987011,0.203611816285695
gujarat,2021,1,Oppo,2188804,0.149201445168228
gujarat,2021,1,Realme,666628,0.045441191166319
gujarat,2021,1,Apple,489078,0.033338363964972
gujarat,2021,1,OnePlus,264150,0.018005980316733
gujarat,2021,1,Lenovo,224880,0.015329111692701
gujarat,2021,1,Motorola,174216,0.011875562622979
gujarat,2021,1,Huawei,149907,0.010218521640509
gujarat,2021,1,Others,835226,0.056933798659943
gujarat,2021,2,Vivo,3834323,0.243665965280461
gujarat,2021,2,Xiaomi,3362430,0.213677812651146
gujarat,2021,2,Samsung,3154317,0.200452517069002
gujarat,2021,2,Oppo,2364362,0.150251960777024
gujarat,2021,2,Realme,790357,0.050226102840363
gujarat,2021,2,Apple,529166,0.033627773190625
gujarat,2021,2,OnePlus,293085,0.018625149585526
gujarat,2021,2,Lenovo,218253,0.013869678668269
gujarat,2021,2,Motorola,173429,0.011021174974728
gujarat,2021,2,Huawei,146703,0.009322774347528
gujarat,2021,2,Others,869556,0.055259090615322
gujarat,2021,3,Vivo,4261214,0.251447105438024
gujarat,2021,3,Xiaomi,3544088,0.209130700550978
gujarat,2021,3,Samsung,3267319,0.192799025135245
gujarat,2021,3,Oppo,2580826,0.152290222302657
gujarat,2021,3,Realme,932371,0.055017652045721
gujarat,2021,3,Apple,569577,0.033609785374326
gujarat,2021,3,OnePlus,345805,0.020405374218707
gujarat,2021,3,Lenovo,210237,0.012405733461397
gujarat,2021,3,Motorola,172358,0.010170557075773
gujarat,2021,3,Tecno,161791,0.009547016093517
gujarat,2021,3,Others,901175,0.05317682830365
gujarat,2021,4,Vivo,4645259,0.256089504714127
gujarat,2021,4,Xiaomi,3700589,0.204010584589696
gujarat,2021,4,Samsung,3390165,0.18689715164411
gujarat,2021,4,Oppo,2791203,0.153876843858778
gujarat,2021,4,Realme,1116664,0.061560815164901
gujarat,2021,4,Apple,635160,0.035015875285796
gujarat,2021,4,OnePlus,397948,0.021938562784546
gujarat,2021,4,Lenovo,199946,0.011022866993976
gujarat,2021,4,Tecno,187064,0.010312692383749
gujarat,2021,4,Motorola,174499,0.009619993736218
gujarat,2021,4,Others,900704,0.049655108844099
gujarat,2022,1,Vivo,4996272,0.259340283786706
gujarat,2022,1,Xiaomi,3842766,0.199465526489731
gujarat,2022,1,Samsung,3511762,0.182284181820239
gujarat,2022,1,Oppo,2996365,0.155531594242377
gujarat,2022,1,Realme,1272108,0.066031002661051
gujarat,2022,1,Apple,693504,0.035997544602698
gujarat,2022,1,OnePlus,441053,0.022893631528663
gujarat,2022,1,Tecno,223305,0.011591038692647
gujarat,2022,1,Lenovo,203354,0.010555446955082
gujarat,2022,1,Motorola,174739,0.009070135062423
gujarat,2022,1,Others,910086,0.047239614158378
haryana,2018,1,Xiaomi,444407,0.240563680977742
haryana,2018,1,Samsung,394835,0.213729668927013
haryana,2018,1,Vivo,256267,0.138720886109181
haryana,2018,1,Oppo,192587,0.104250017728029
haryana,2018,1,Apple,100085,0.054177400469968
haryana,2018,1,Realme,89281,0.048329045225151
haryana,2018,1,OnePlus,55486,0.03003534238374
haryana,2018,1,Motorola,53420,0.028916987891349
haryana,2018,1,Lenovo,34977,0.018933535856902
haryana,2018,1,Huawei,29629,0.01603858918444
haryana,2018,1,Others,196383,0.106304845246479
haryana,2018,2,Xiaomi,599986,0.245170338110044
haryana,2018,2,Samsung,516011,0.210855905535299
haryana,2018,2,Vivo,351564,0.143658459942931
haryana,2018,2,Oppo,260510,0.10645135850011
haryana,2018,2,Apple,127528,0.052111354062424
haryana,2018,2,Realme,116691,0.0476830658122
haryana,2018,2,Motorola,68775,0.028103305749664
haryana,2018,2,OnePlus,67358,0.027524281623931
haryana,2018,2,Lenovo,44001,0.017979986278313
haryana,2018,2,Huawei,39423,0.016109292949022
haryana,2018,2,Others,255374,0.104352651436057
haryana,2018,3,Xiaomi,751015,0.248647694773999
haryana,2018,3,Samsung,630157,0.208633762835229
haryana,2018,3,Vivo,451732,0.149560422169528
haryana,2018,3,Oppo,328450,0.108743946989767
haryana,2018,3,Apple,152459,0.050476460387008
haryana,2018,3,Realme,143729,0.047586112823541
haryana,2018,3,Motorola,81942,0.027129537233172
haryana,2018,3,OnePlus,79279,0.026247865347546
haryana,2018,3,Huawei,50399,0.016686211552252
haryana,2018,3,Lenovo,49707,0.016457102673223
haryana,2018,3,Others,301529,0.099830883214728
haryana,2018,4,Xiaomi,948615,0.250091021041217
haryana,2018,4,Samsung,785842,0.207177862628223
haryana,2018,4,Vivo,591623,0.155974341689166
haryana,2018,4,Oppo,427382,0.112674162599829
haryana,2018,4,Apple,187472,0.049424754928647
haryana,2018,4,Realme,179167,0.047235240816233
haryana,2018,4,Motorola,98841,0.026058249775446
haryana,2018,4,OnePlus,93582,0.024671777202636
haryana,2018,4,Huawei,65203,0.017189992615497
haryana,2018,4,Lenovo,59641,0.015723637709628
haryana,2018,4,Others,355711,0.093778958993472
haryana,2019,1,Xiaomi,1136307,0.250355878589934
haryana,2019,1,Samsung,934852,0.2059704761227
haryana,2019,1,Vivo,732478,0.161382595757834
haryana,2019,1,Oppo,527926,0.116314849385306
haryana,2019,1,Apple,216144,0.047621743967028
haryana,2019,1,Realme,213023,0.046934112282036
haryana,2019,1,Motorola,111982,0.024672339426104
haryana,2019,1,OnePlus,105006,0.023135358126997
haryana,2019,1,Huawei,80507,0.017737636675334
haryana,2019,1,Lenovo,67191,0.014803800239139
haryana,2019,1,Others,413351,0.091071209427582
haryana,2019,2,Xiaomi,1301537,0.251357562625168
haryana,2019,2,Samsung,1060392,0.204786762533241
haryana,2019,2,Vivo,854882,0.165097923341502
haryana,2019,2,Oppo,615320,0.118832837971197
haryana,2019,2,Realme,244076,0.047136845479844
haryana,2019,2,Apple,243241,0.046975587240707
haryana,2019,2,Motorola,122500,0.023657645861456
haryana,2019,2,OnePlus,114507,0.022114008609451
haryana,2019,2,Huawei,92344,0.017833809383105
haryana,2019,2,Lenovo,72976,0.014093390729679
haryana,2019,2,Others,456255,0.088113626224645
haryana,2019,3,Xiaomi,1453801,0.251359498125092
haryana,2019,3,Samsung,1177753,0.203631310609445
haryana,2019,3,Vivo,977699,0.169042344830829
haryana,2019,3,Oppo,699529,0.120947267448535
haryana,2019,3,Realme,278941,0.048228381853163
haryana,2019,3,Apple,268393,0.046404652205004
haryana,2019,3,Motorola,129804,0.022442870994468
haryana,2019,3,OnePlus,123917,0.021425019606649
haryana,2019,3,Huawei,103942,0.017971379132438
haryana,2019,3,Lenovo,73965,0.012788411397999
haryana,2019,3,Others,496008,0.085758863796373
haryana,2019,4,Xiaomi,1597800,0.250962864626911
haryana,2019,4,Samsung,1285177,0.201859870742658
haryana,2019,4,Vivo,1103105,0.173262229806151
haryana,2019,4,Oppo,785251,0.123337614476872
haryana,2019,4,Realme,319391,0.050166028474185
haryana,2019,4,Apple,288206,0.045267870423497
haryana,2019,4,Motorola,136766,0.021481529067195
haryana,2019,4,OnePlus,130817,0.020547132971522
haryana,2019,4,Huawei,113928,0.017894415597205
haryana,2019,4,Lenovo,76631,0.012036259406199
haryana,2019,4,Others,529607,0.0831841844076
haryana,2020,1,Xiaomi,1753322,0.249804737867176
haryana,2020,1,Samsung,1400065,0.199474409333829
haryana,2020,1,Vivo,1250165,0.178117390938868
haryana,2020,1,Oppo,881733,0.125625002671408
haryana,2020,1,Realme,364011,0.051862505823669
haryana,2020,1,Apple,308315,0.043927212317827
haryana,2020,1,Motorola,143514,0.020447172367808
haryana,2020,1,OnePlus,137007,0.019520086852824
haryana,2020,1,Huawei,123916,0.017654945239692
haryana,2020,1,Lenovo,80705,0.011498453432723
haryana,2020,1,Others,576017,0.08206808315417
haryana,2020,2,Xiaomi,1914791,0.249228349063983
haryana,2020,2,Samsung,1520490,0.197906305423566
haryana,2020,2,Vivo,1398622,0.182044020482949
haryana,2020,2,Oppo,984512,0.128143646170094
haryana,2020,2,Realme,407778,0.053076203995429
haryana,2020,2,Apple,326534,0.042501520914428
haryana,2020,2,Motorola,151138,0.019672055185569
haryana,2020,2,OnePlus,142338,0.018526651080493
haryana,2020,2,Huawei,133152,0.017331005386262
haryana,2020,2,Lenovo,83928,0.010924031333049
haryana,2020,2,Others,619595,0.080646210964172
haryana,2020,3,Xiaomi,2075024,0.247061490572004
haryana,2020,3,Samsung,1655037,0.197055989796657
haryana,2020,3,Vivo,1573430,0.187339501186833
haryana,2020,3,Oppo,1092131,0.130033923829263
haryana,2020,3,Realme,459785,0.054744025824592
haryana,2020,3,Apple,348330,0.041473702960036
haryana,2020,3,Motorola,158324,0.018850752296514
haryana,2020,3,OnePlus,149108,0.017753454772672
haryana,2020,3,Huawei,142260,0.016938101751484
haryana,2020,3,Lenovo,87838,0.01045837889531
haryana,2020,3,Others,657549,0.078290678114629
haryana,2020,4,Xiaomi,2236661,0.244982706769305
haryana,2020,4,Samsung,1795147,0.196623436054367
haryana,2020,4,Vivo,1744266,0.19105041220179
haryana,2020,4,Oppo,1196039,0.131002808034679
haryana,2020,4,Realme,514733,0.056378987966207
haryana,2020,4,Apple,374080,0.040973187688372
haryana,2020,4,Motorola,165075,0.018080755340189
haryana,2020,4,OnePlus,156430,0.017133863745968
haryana,2020,4,Huawei,151226,0.016563866770107
haryana,2020,4,Lenovo,91990,0.010075715182456
haryana,2020,4,Others,704226,0.077134260246555
haryana,2021,1,Xiaomi,2382996,0.242472429271548
haryana,2021,1,Vivo,1922898,0.195656958426032
haryana,2021,1,Samsung,1913165,0.194666615112783
haryana,2021,1,Oppo,1300515,0.132328812702198
haryana,2021,1,Realme,577867,0.058798594410507
haryana,2021,1,Apple,401563,0.040859471067333
haryana,2021,1,Motorola,169504,0.017247215963117
haryana,2021,1,OnePlus,165335,0.016823015688491
haryana,2021,1,Huawei,157570,0.016032918511117
haryana,2021,1,Lenovo,92713,0.009433648371651
haryana,2021,1,Others,743779,0.075680320475218
haryana,2021,2,Xiaomi,2505880,0.237961885151018
haryana,2021,2,Vivo,2114734,0.200818111494945
haryana,2021,2,Samsung,2016108,0.191452447981566
haryana,2021,2,Oppo,1416092,0.13447408569735
haryana,2021,2,Realme,673053,0.06391405840924
haryana,2021,2,Apple,434298,0.041241548197566
haryana,2021,2,OnePlus,181344,0.017220680998621
haryana,2021,2,Motorola,169562,0.016101845726841
haryana,2021,2,Huawei,154484,0.01467001766472
haryana,2021,2,Tecno,108879,0.010339302797164
haryana,2021,2,Others,756160,0.071806015880965
haryana,2021,3,Xiaomi,2638176,0.232944611974426
haryana,2021,3,Vivo,2357220,0.208136871170974
haryana,2021,3,Samsung,2089070,0.184459869446698
haryana,2021,3,Oppo,1560205,0.13776235866203
haryana,2021,3,Realme,781719,0.069023912403128
haryana,2021,3,Apple,467144,0.041247694549636
